Date,CountryRegion,ProvinceState,CumulativeConfirmed,DailyConfirmed,CumulativeDeaths,DailyDeaths
2/9/2020,Australia,From Diamond Princess,0,0,0,0
2/10/2020,Australia,From Diamond Princess,0,0,0,0
2/11/2020,Australia,From Diamond Princess,0,0,0,0
2/12/2020,Australia,From Diamond Princess,0,0,0,0
2/13/2020,Australia,From Diamond Princess,0,0,0,0
2/14/2020,Australia,From Diamond Princess,0,0,0,0
2/15/2020,Australia,From Diamond Princess,0,0,0,0
2/16/2020,Australia,From Diamond Princess,0,0,0,0
2/17/2020,Australia,From Diamond Princess,0,0,0,0
2/18/2020,Australia,From Diamond Princess,0,0,0,0
2/19/2020,Australia,From Diamond Princess,0,0,0,0
2/20/2020,Australia,From Diamond Princess,0,0,0,0
2/21/2020,Australia,From Diamond Princess,4,4,0,0
2/22/2020,Australia,From Diamond Princess,7,3,0,0
2/23/2020,Australia,From Diamond Princess,7,0,0,0
2/24/2020,Australia,From Diamond Princess,7,0,0,0
2/25/2020,Australia,From Diamond Princess,7,0,0,0
2/26/2020,Australia,From Diamond Princess,7,0,0,0
2/27/2020,Australia,From Diamond Princess,8,1,0,0
2/28/2020,Australia,From Diamond Princess,8,0,0,0
2/29/2020,Australia,From Diamond Princess,0,0,0,0
3/1/2020,Australia,From Diamond Princess,0,0,0,0
3/2/2020,Australia,From Diamond Princess,0,0,0,0
3/3/2020,Australia,From Diamond Princess,0,0,0,0
3/4/2020,Australia,From Diamond Princess,0,0,0,0
3/5/2020,Australia,From Diamond Princess,0,0,0,0
3/6/2020,Australia,From Diamond Princess,0,0,0,0
3/7/2020,Australia,From Diamond Princess,0,0,0,0
3/8/2020,Australia,From Diamond Princess,0,0,0,0
3/9/2020,Australia,From Diamond Princess,0,0,0,0
3/10/2020,Australia,From Diamond Princess,0,0,0,0
3/11/2020,Australia,From Diamond Princess,0,0,0,0
3/12/2020,Australia,From Diamond Princess,0,0,0,0
3/13/2020,Australia,From Diamond Princess,0,0,0,0
3/14/2020,Australia,From Diamond Princess,0,0,0,0
3/15/2020,Australia,From Diamond Princess,0,0,0,0
3/16/2020,Australia,From Diamond Princess,0,0,0,0
3/17/2020,Australia,From Diamond Princess,0,0,0,0
3/18/2020,Australia,From Diamond Princess,0,0,0,0
3/19/2020,Australia,From Diamond Princess,0,0,0,0
3/20/2020,Australia,From Diamond Princess,0,0,0,0
3/21/2020,Australia,From Diamond Princess,0,0,0,0
3/22/2020,Australia,From Diamond Princess,0,0,0,0
1/22/2020,Australia,New South Wales,0,0,0,0
1/23/2020,Australia,New South Wales,0,0,0,0
1/24/2020,Australia,New South Wales,0,0,0,0
1/25/2020,Australia,New South Wales,0,0,0,0
1/26/2020,Australia,New South Wales,3,3,0,0
1/27/2020,Australia,New South Wales,4,1,0,0
1/28/2020,Australia,New South Wales,4,0,0,0
1/29/2020,Australia,New South Wales,4,0,0,0
1/30/2020,Australia,New South Wales,4,0,0,0
1/31/2020,Australia,New South Wales,4,0,0,0
2/1/2020,Australia,New South Wales,4,0,0,0
2/2/2020,Australia,New South Wales,4,0,0,0
2/3/2020,Australia,New South Wales,4,0,0,0
2/4/2020,Australia,New South Wales,4,0,0,0
2/5/2020,Australia,New South Wales,4,0,0,0
2/6/2020,Australia,New South Wales,4,0,0,0
2/7/2020,Australia,New South Wales,4,0,0,0
2/8/2020,Australia,New South Wales,4,0,0,0
2/9/2020,Australia,New South Wales,4,0,0,0
2/10/2020,Australia,New South Wales,4,0,0,0
2/11/2020,Australia,New South Wales,4,0,0,0
2/12/2020,Australia,New South Wales,4,0,0,0
2/13/2020,Australia,New South Wales,4,0,0,0
2/14/2020,Australia,New South Wales,4,0,0,0
2/15/2020,Australia,New South Wales,4,0,0,0
2/16/2020,Australia,New South Wales,4,0,0,0
2/17/2020,Australia,New South Wales,4,0,0,0
2/18/2020,Australia,New South Wales,4,0,0,0
2/19/2020,Australia,New South Wales,4,0,0,0
2/20/2020,Australia,New South Wales,4,0,0,0
2/21/2020,Australia,New South Wales,4,0,0,0
2/22/2020,Australia,New South Wales,4,0,0,0
2/23/2020,Australia,New South Wales,4,0,0,0
2/24/2020,Australia,New South Wales,4,0,0,0
2/25/2020,Australia,New South Wales,4,0,0,0
2/26/2020,Australia,New South Wales,4,0,0,0
2/27/2020,Australia,New South Wales,4,0,0,0
2/28/2020,Australia,New South Wales,4,0,0,0
2/29/2020,Australia,New South Wales,4,0,0,0
3/1/2020,Australia,New South Wales,6,2,0,0
3/2/2020,Australia,New South Wales,6,0,0,0
3/3/2020,Australia,New South Wales,13,7,0,0
3/4/2020,Australia,New South Wales,22,9,1,1
3/5/2020,Australia,New South Wales,22,0,1,0
3/6/2020,Australia,New South Wales,26,4,1,0
3/7/2020,Australia,New South Wales,28,2,1,0
3/8/2020,Australia,New South Wales,38,10,2,1
3/9/2020,Australia,New South Wales,48,10,2,0
3/10/2020,Australia,New South Wales,55,7,2,0
3/11/2020,Australia,New South Wales,65,10,2,0
3/12/2020,Australia,New South Wales,65,0,2,0
3/13/2020,Australia,New South Wales,92,27,2,0
3/14/2020,Australia,New South Wales,112,20,2,0
3/15/2020,Australia,New South Wales,134,22,2,0
3/16/2020,Australia,New South Wales,171,37,2,0
3/17/2020,Australia,New South Wales,210,39,4,2
3/18/2020,Australia,New South Wales,267,57,5,1
3/19/2020,Australia,New South Wales,307,40,5,0
3/20/2020,Australia,New South Wales,353,46,6,1
3/21/2020,Australia,New South Wales,436,83,6,0
3/22/2020,Australia,New South Wales,533,97,6,0
3/23/2020,Australia,New South Wales,669,136,6,0
3/24/2020,Australia,New South Wales,818,149,7,1
3/25/2020,Australia,New South Wales,1029,211,7,0
3/26/2020,Australia,New South Wales,1219,190,7,0
1/22/2020,Australia,Northern Territory,0,0,0,0
1/23/2020,Australia,Northern Territory,0,0,0,0
1/24/2020,Australia,Northern Territory,0,0,0,0
1/25/2020,Australia,Northern Territory,0,0,0,0
1/26/2020,Australia,Northern Territory,0,0,0,0
1/27/2020,Australia,Northern Territory,0,0,0,0
1/28/2020,Australia,Northern Territory,0,0,0,0
1/29/2020,Australia,Northern Territory,0,0,0,0
1/30/2020,Australia,Northern Territory,0,0,0,0
1/31/2020,Australia,Northern Territory,0,0,0,0
2/1/2020,Australia,Northern Territory,0,0,0,0
2/2/2020,Australia,Northern Territory,0,0,0,0
2/3/2020,Australia,Northern Territory,0,0,0,0
2/4/2020,Australia,Northern Territory,0,0,0,0
2/5/2020,Australia,Northern Territory,0,0,0,0
2/6/2020,Australia,Northern Territory,0,0,0,0
2/7/2020,Australia,Northern Territory,0,0,0,0
2/8/2020,Australia,Northern Territory,0,0,0,0
2/9/2020,Australia,Northern Territory,0,0,0,0
2/10/2020,Australia,Northern Territory,0,0,0,0
2/11/2020,Australia,Northern Territory,0,0,0,0
2/12/2020,Australia,Northern Territory,0,0,0,0
2/13/2020,Australia,Northern Territory,0,0,0,0
2/14/2020,Australia,Northern Territory,0,0,0,0
2/15/2020,Australia,Northern Territory,0,0,0,0
2/16/2020,Australia,Northern Territory,0,0,0,0
2/17/2020,Australia,Northern Territory,0,0,0,0
2/18/2020,Australia,Northern Territory,0,0,0,0
2/19/2020,Australia,Northern Territory,0,0,0,0
2/20/2020,Australia,Northern Territory,0,0,0,0
2/21/2020,Australia,Northern Territory,0,0,0,0
2/22/2020,Australia,Northern Territory,0,0,0,0
2/23/2020,Australia,Northern Territory,0,0,0,0
2/24/2020,Australia,Northern Territory,0,0,0,0
2/25/2020,Australia,Northern Territory,0,0,0,0
2/26/2020,Australia,Northern Territory,0,0,0,0
2/27/2020,Australia,Northern Territory,0,0,0,0
2/28/2020,Australia,Northern Territory,0,0,0,0
2/29/2020,Australia,Northern Territory,0,0,0,0
3/1/2020,Australia,Northern Territory,0,0,0,0
3/2/2020,Australia,Northern Territory,0,0,0,0
3/3/2020,Australia,Northern Territory,0,0,0,0
3/4/2020,Australia,Northern Territory,1,1,0,0
3/5/2020,Australia,Northern Territory,1,0,0,0
3/6/2020,Australia,Northern Territory,0,0,0,0
3/7/2020,Australia,Northern Territory,0,0,0,0
3/8/2020,Australia,Northern Territory,0,0,0,0
3/9/2020,Australia,Northern Territory,0,0,0,0
3/10/2020,Australia,Northern Territory,1,1,0,0
3/11/2020,Australia,Northern Territory,1,0,0,0
3/12/2020,Australia,Northern Territory,1,0,0,0
3/13/2020,Australia,Northern Territory,1,0,0,0
3/14/2020,Australia,Northern Territory,1,0,0,0
3/15/2020,Australia,Northern Territory,1,0,0,0
3/16/2020,Australia,Northern Territory,1,0,0,0
3/17/2020,Australia,Northern Territory,1,0,0,0
3/18/2020,Australia,Northern Territory,1,0,0,0
3/19/2020,Australia,Northern Territory,1,0,0,0
3/20/2020,Australia,Northern Territory,3,2,0,0
3/21/2020,Australia,Northern Territory,3,0,0,0
3/22/2020,Australia,Northern Territory,3,0,0,0
3/23/2020,Australia,Northern Territory,5,2,0,0
3/24/2020,Australia,Northern Territory,6,1,0,0
3/25/2020,Australia,Northern Territory,6,0,0,0
3/26/2020,Australia,Northern Territory,12,6,0,0
1/22/2020,Australia,Queensland,0,0,0,0
1/23/2020,Australia,Queensland,0,0,0,0
1/24/2020,Australia,Queensland,0,0,0,0
1/25/2020,Australia,Queensland,0,0,0,0
1/26/2020,Australia,Queensland,0,0,0,0
1/27/2020,Australia,Queensland,0,0,0,0
1/28/2020,Australia,Queensland,0,0,0,0
1/29/2020,Australia,Queensland,1,1,0,0
1/30/2020,Australia,Queensland,3,2,0,0
1/31/2020,Australia,Queensland,2,0,0,0
2/1/2020,Australia,Queensland,3,1,0,0
2/2/2020,Australia,Queensland,2,0,0,0
2/3/2020,Australia,Queensland,2,0,0,0
2/4/2020,Australia,Queensland,3,1,0,0
2/5/2020,Australia,Queensland,3,0,0,0
2/6/2020,Australia,Queensland,4,1,0,0
2/7/2020,Australia,Queensland,5,1,0,0
2/8/2020,Australia,Queensland,5,0,0,0
2/9/2020,Australia,Queensland,5,0,0,0
2/10/2020,Australia,Queensland,5,0,0,0
2/11/2020,Australia,Queensland,5,0,0,0
2/12/2020,Australia,Queensland,5,0,0,0
2/13/2020,Australia,Queensland,5,0,0,0
2/14/2020,Australia,Queensland,5,0,0,0
2/15/2020,Australia,Queensland,5,0,0,0
2/16/2020,Australia,Queensland,5,0,0,0
2/17/2020,Australia,Queensland,5,0,0,0
2/18/2020,Australia,Queensland,5,0,0,0
2/19/2020,Australia,Queensland,5,0,0,0
2/20/2020,Australia,Queensland,5,0,0,0
2/21/2020,Australia,Queensland,5,0,0,0
2/22/2020,Australia,Queensland,5,0,0,0
2/23/2020,Australia,Queensland,5,0,0,0
2/24/2020,Australia,Queensland,5,0,0,0
2/25/2020,Australia,Queensland,5,0,0,0
2/26/2020,Australia,Queensland,5,0,0,0
2/27/2020,Australia,Queensland,5,0,0,0
2/28/2020,Australia,Queensland,5,0,0,0
2/29/2020,Australia,Queensland,9,4,0,0
3/1/2020,Australia,Queensland,9,0,0,0
3/2/2020,Australia,Queensland,9,0,0,0
3/3/2020,Australia,Queensland,11,2,0,0
3/4/2020,Australia,Queensland,11,0,0,0
3/5/2020,Australia,Queensland,13,2,0,0
3/6/2020,Australia,Queensland,13,0,0,0
3/7/2020,Australia,Queensland,13,0,0,0
3/8/2020,Australia,Queensland,15,2,0,0
3/9/2020,Australia,Queensland,15,0,0,0
3/10/2020,Australia,Queensland,18,3,0,0
3/11/2020,Australia,Queensland,20,2,0,0
3/12/2020,Australia,Queensland,20,0,0,0
3/13/2020,Australia,Queensland,35,15,0,0
3/14/2020,Australia,Queensland,46,11,0,0
3/15/2020,Australia,Queensland,61,15,0,0
3/16/2020,Australia,Queensland,68,7,0,0
3/17/2020,Australia,Queensland,78,10,0,0
3/18/2020,Australia,Queensland,94,16,0,0
3/19/2020,Australia,Queensland,144,50,0,0
3/20/2020,Australia,Queensland,184,40,0,0
3/21/2020,Australia,Queensland,221,37,0,0
3/22/2020,Australia,Queensland,221,0,0,0
3/23/2020,Australia,Queensland,319,98,0,0
3/24/2020,Australia,Queensland,397,78,0,0
3/25/2020,Australia,Queensland,443,46,0,0
3/26/2020,Australia,Queensland,493,50,1,1
1/22/2020,Australia,South Australia,0,0,0,0
1/23/2020,Australia,South Australia,0,0,0,0
1/24/2020,Australia,South Australia,0,0,0,0
1/25/2020,Australia,South Australia,0,0,0,0
1/26/2020,Australia,South Australia,0,0,0,0
1/27/2020,Australia,South Australia,0,0,0,0
1/28/2020,Australia,South Australia,0,0,0,0
1/29/2020,Australia,South Australia,0,0,0,0
1/30/2020,Australia,South Australia,0,0,0,0
1/31/2020,Australia,South Australia,0,0,0,0
2/1/2020,Australia,South Australia,1,1,0,0
2/2/2020,Australia,South Australia,2,1,0,0
2/3/2020,Australia,South Australia,2,0,0,0
2/4/2020,Australia,South Australia,2,0,0,0
2/5/2020,Australia,South Australia,2,0,0,0
2/6/2020,Australia,South Australia,2,0,0,0
2/7/2020,Australia,South Australia,2,0,0,0
2/8/2020,Australia,South Australia,2,0,0,0
2/9/2020,Australia,South Australia,2,0,0,0
2/10/2020,Australia,South Australia,2,0,0,0
2/11/2020,Australia,South Australia,2,0,0,0
2/12/2020,Australia,South Australia,2,0,0,0
2/13/2020,Australia,South Australia,2,0,0,0
2/14/2020,Australia,South Australia,2,0,0,0
2/15/2020,Australia,South Australia,2,0,0,0
2/16/2020,Australia,South Australia,2,0,0,0
2/17/2020,Australia,South Australia,2,0,0,0
2/18/2020,Australia,South Australia,2,0,0,0
2/19/2020,Australia,South Australia,2,0,0,0
2/20/2020,Australia,South Australia,2,0,0,0
2/21/2020,Australia,South Australia,2,0,0,0
2/22/2020,Australia,South Australia,2,0,0,0
2/23/2020,Australia,South Australia,2,0,0,0
2/24/2020,Australia,South Australia,2,0,0,0
2/25/2020,Australia,South Australia,2,0,0,0
2/26/2020,Australia,South Australia,2,0,0,0
2/27/2020,Australia,South Australia,2,0,0,0
2/28/2020,Australia,South Australia,2,0,0,0
2/29/2020,Australia,South Australia,3,1,0,0
3/1/2020,Australia,South Australia,3,0,0,0
3/2/2020,Australia,South Australia,3,0,0,0
3/3/2020,Australia,South Australia,3,0,0,0
3/4/2020,Australia,South Australia,5,2,0,0
3/5/2020,Australia,South Australia,5,0,0,0
3/6/2020,Australia,South Australia,7,2,0,0
3/7/2020,Australia,South Australia,7,0,0,0
3/8/2020,Australia,South Australia,7,0,0,0
3/9/2020,Australia,South Australia,7,0,0,0
3/10/2020,Australia,South Australia,7,0,0,0
3/11/2020,Australia,South Australia,9,2,0,0
3/12/2020,Australia,South Australia,9,0,0,0
3/13/2020,Australia,South Australia,16,7,0,0
3/14/2020,Australia,South Australia,19,3,0,0
3/15/2020,Australia,South Australia,20,1,0,0
3/16/2020,Australia,South Australia,29,9,0,0
3/17/2020,Australia,South Australia,29,0,0,0
3/18/2020,Australia,South Australia,37,8,0,0
3/19/2020,Australia,South Australia,42,5,0,0
3/20/2020,Australia,South Australia,50,8,0,0
3/21/2020,Australia,South Australia,67,17,0,0
3/22/2020,Australia,South Australia,100,33,0,0
3/23/2020,Australia,South Australia,134,34,0,0
3/24/2020,Australia,South Australia,170,36,0,0
3/25/2020,Australia,South Australia,170,0,0,0
3/26/2020,Australia,South Australia,235,65,0,0
1/22/2020,Australia,Tasmania,0,0,0,0
1/23/2020,Australia,Tasmania,0,0,0,0
1/24/2020,Australia,Tasmania,0,0,0,0
1/25/2020,Australia,Tasmania,0,0,0,0
1/26/2020,Australia,Tasmania,0,0,0,0
1/27/2020,Australia,Tasmania,0,0,0,0
1/28/2020,Australia,Tasmania,0,0,0,0
1/29/2020,Australia,Tasmania,0,0,0,0
1/30/2020,Australia,Tasmania,0,0,0,0
1/31/2020,Australia,Tasmania,0,0,0,0
2/1/2020,Australia,Tasmania,0,0,0,0
2/2/2020,Australia,Tasmania,0,0,0,0
2/3/2020,Australia,Tasmania,0,0,0,0
2/4/2020,Australia,Tasmania,0,0,0,0
2/5/2020,Australia,Tasmania,0,0,0,0
2/6/2020,Australia,Tasmania,0,0,0,0
2/7/2020,Australia,Tasmania,0,0,0,0
2/8/2020,Australia,Tasmania,0,0,0,0
2/9/2020,Australia,Tasmania,0,0,0,0
2/10/2020,Australia,Tasmania,0,0,0,0
2/11/2020,Australia,Tasmania,0,0,0,0
2/12/2020,Australia,Tasmania,0,0,0,0
2/13/2020,Australia,Tasmania,0,0,0,0
2/14/2020,Australia,Tasmania,0,0,0,0
2/15/2020,Australia,Tasmania,0,0,0,0
2/16/2020,Australia,Tasmania,0,0,0,0
2/17/2020,Australia,Tasmania,0,0,0,0
2/18/2020,Australia,Tasmania,0,0,0,0
2/19/2020,Australia,Tasmania,0,0,0,0
2/20/2020,Australia,Tasmania,0,0,0,0
2/21/2020,Australia,Tasmania,0,0,0,0
2/22/2020,Australia,Tasmania,0,0,0,0
2/23/2020,Australia,Tasmania,0,0,0,0
2/24/2020,Australia,Tasmania,0,0,0,0
2/25/2020,Australia,Tasmania,0,0,0,0
2/26/2020,Australia,Tasmania,0,0,0,0
2/27/2020,Australia,Tasmania,0,0,0,0
2/28/2020,Australia,Tasmania,0,0,0,0
2/29/2020,Australia,Tasmania,0,0,0,0
3/1/2020,Australia,Tasmania,0,0,0,0
3/2/2020,Australia,Tasmania,1,1,0,0
3/3/2020,Australia,Tasmania,1,0,0,0
3/4/2020,Australia,Tasmania,1,0,0,0
3/5/2020,Australia,Tasmania,1,0,0,0
3/6/2020,Australia,Tasmania,1,0,0,0
3/7/2020,Australia,Tasmania,1,0,0,0
3/8/2020,Australia,Tasmania,2,1,0,0
3/9/2020,Australia,Tasmania,2,0,0,0
3/10/2020,Australia,Tasmania,2,0,0,0
3/11/2020,Australia,Tasmania,3,1,0,0
3/12/2020,Australia,Tasmania,3,0,0,0
3/13/2020,Australia,Tasmania,5,2,0,0
3/14/2020,Australia,Tasmania,5,0,0,0
3/15/2020,Australia,Tasmania,6,1,0,0
3/16/2020,Australia,Tasmania,7,1,0,0
3/17/2020,Australia,Tasmania,7,0,0,0
3/18/2020,Australia,Tasmania,10,3,0,0
3/19/2020,Australia,Tasmania,10,0,0,0
3/20/2020,Australia,Tasmania,10,0,0,0
3/21/2020,Australia,Tasmania,16,6,0,0
3/22/2020,Australia,Tasmania,22,6,0,0
3/23/2020,Australia,Tasmania,28,6,0,0
3/24/2020,Australia,Tasmania,28,0,0,0
3/25/2020,Australia,Tasmania,36,8,0,0
3/26/2020,Australia,Tasmania,47,11,0,0
1/22/2020,Australia,Victoria,0,0,0,0
1/23/2020,Australia,Victoria,0,0,0,0
1/24/2020,Australia,Victoria,0,0,0,0
1/25/2020,Australia,Victoria,0,0,0,0
1/26/2020,Australia,Victoria,1,1,0,0
1/27/2020,Australia,Victoria,1,0,0,0
1/28/2020,Australia,Victoria,1,0,0,0
1/29/2020,Australia,Victoria,1,0,0,0
1/30/2020,Australia,Victoria,2,1,0,0
1/31/2020,Australia,Victoria,3,1,0,0
2/1/2020,Australia,Victoria,4,1,0,0
2/2/2020,Australia,Victoria,4,0,0,0
2/3/2020,Australia,Victoria,4,0,0,0
2/4/2020,Australia,Victoria,4,0,0,0
2/5/2020,Australia,Victoria,4,0,0,0
2/6/2020,Australia,Victoria,4,0,0,0
2/7/2020,Australia,Victoria,4,0,0,0
2/8/2020,Australia,Victoria,4,0,0,0
2/9/2020,Australia,Victoria,4,0,0,0
2/10/2020,Australia,Victoria,4,0,0,0
2/11/2020,Australia,Victoria,4,0,0,0
2/12/2020,Australia,Victoria,4,0,0,0
2/13/2020,Australia,Victoria,4,0,0,0
2/14/2020,Australia,Victoria,4,0,0,0
2/15/2020,Australia,Victoria,4,0,0,0
2/16/2020,Australia,Victoria,4,0,0,0
2/17/2020,Australia,Victoria,4,0,0,0
2/18/2020,Australia,Victoria,4,0,0,0
2/19/2020,Australia,Victoria,4,0,0,0
2/20/2020,Australia,Victoria,4,0,0,0
2/21/2020,Australia,Victoria,4,0,0,0
2/22/2020,Australia,Victoria,4,0,0,0
2/23/2020,Australia,Victoria,4,0,0,0
2/24/2020,Australia,Victoria,4,0,0,0
2/25/2020,Australia,Victoria,4,0,0,0
2/26/2020,Australia,Victoria,4,0,0,0
2/27/2020,Australia,Victoria,4,0,0,0
2/28/2020,Australia,Victoria,4,0,0,0
2/29/2020,Australia,Victoria,7,3,0,0
3/1/2020,Australia,Victoria,7,0,0,0
3/2/2020,Australia,Victoria,9,2,0,0
3/3/2020,Australia,Victoria,9,0,0,0
3/4/2020,Australia,Victoria,10,1,0,0
3/5/2020,Australia,Victoria,10,0,0,0
3/6/2020,Australia,Victoria,10,0,0,0
3/7/2020,Australia,Victoria,11,1,0,0
3/8/2020,Australia,Victoria,11,0,0,0
3/9/2020,Australia,Victoria,15,4,0,0
3/10/2020,Australia,Victoria,18,3,0,0
3/11/2020,Australia,Victoria,21,3,0,0
3/12/2020,Australia,Victoria,21,0,0,0
3/13/2020,Australia,Victoria,36,15,0,0
3/14/2020,Australia,Victoria,49,13,0,0
3/15/2020,Australia,Victoria,57,8,0,0
3/16/2020,Australia,Victoria,71,14,0,0
3/17/2020,Australia,Victoria,94,23,0,0
3/18/2020,Australia,Victoria,121,27,0,0
3/19/2020,Australia,Victoria,121,0,0,0
3/20/2020,Australia,Victoria,121,0,0,0
3/21/2020,Australia,Victoria,229,108,0,0
3/22/2020,Australia,Victoria,296,67,0,0
3/23/2020,Australia,Victoria,355,59,0,0
3/24/2020,Australia,Victoria,411,56,0,0
3/25/2020,Australia,Victoria,466,55,0,0
3/26/2020,Australia,Victoria,520,54,3,3
1/22/2020,Australia,Western Australia,0,0,0,0
1/23/2020,Australia,Western Australia,0,0,0,0
1/24/2020,Australia,Western Australia,0,0,0,0
1/25/2020,Australia,Western Australia,0,0,0,0
1/26/2020,Australia,Western Australia,0,0,0,0
1/27/2020,Australia,Western Australia,0,0,0,0
1/28/2020,Australia,Western Australia,0,0,0,0
1/29/2020,Australia,Western Australia,0,0,0,0
1/30/2020,Australia,Western Australia,0,0,0,0
1/31/2020,Australia,Western Australia,0,0,0,0
2/1/2020,Australia,Western Australia,0,0,0,0
2/2/2020,Australia,Western Australia,0,0,0,0
2/3/2020,Australia,Western Australia,0,0,0,0
2/4/2020,Australia,Western Australia,0,0,0,0
2/5/2020,Australia,Western Australia,0,0,0,0
2/6/2020,Australia,Western Australia,0,0,0,0
2/7/2020,Australia,Western Australia,0,0,0,0
2/8/2020,Australia,Western Australia,0,0,0,0
2/9/2020,Australia,Western Australia,0,0,0,0
2/10/2020,Australia,Western Australia,0,0,0,0
2/11/2020,Australia,Western Australia,0,0,0,0
2/12/2020,Australia,Western Australia,0,0,0,0
2/13/2020,Australia,Western Australia,0,0,0,0
2/14/2020,Australia,Western Australia,0,0,0,0
2/15/2020,Australia,Western Australia,0,0,0,0
2/16/2020,Australia,Western Australia,0,0,0,0
2/17/2020,Australia,Western Australia,0,0,0,0
2/18/2020,Australia,Western Australia,0,0,0,0
2/19/2020,Australia,Western Australia,0,0,0,0
2/20/2020,Australia,Western Australia,0,0,0,0
2/21/2020,Australia,Western Australia,0,0,0,0
2/22/2020,Australia,Western Australia,0,0,0,0
2/23/2020,Australia,Western Australia,0,0,0,0
2/24/2020,Australia,Western Australia,0,0,0,0
2/25/2020,Australia,Western Australia,0,0,0,0
2/26/2020,Australia,Western Australia,0,0,0,0
2/27/2020,Australia,Western Australia,0,0,0,0
2/28/2020,Australia,Western Australia,0,0,0,0
2/29/2020,Australia,Western Australia,2,2,0,0
3/1/2020,Australia,Western Australia,2,0,1,1
3/2/2020,Australia,Western Australia,2,0,1,0
3/3/2020,Australia,Western Australia,2,0,1,0
3/4/2020,Australia,Western Australia,2,0,1,0
3/5/2020,Australia,Western Australia,3,1,1,0
3/6/2020,Australia,Western Australia,3,0,1,0
3/7/2020,Australia,Western Australia,3,0,1,0
3/8/2020,Australia,Western Australia,3,0,1,0
3/9/2020,Australia,Western Australia,4,1,1,0
3/10/2020,Australia,Western Australia,6,2,1,0
3/11/2020,Australia,Western Australia,9,3,1,0
3/12/2020,Australia,Western Australia,9,0,1,0
3/13/2020,Australia,Western Australia,14,5,1,0
3/14/2020,Australia,Western Australia,17,3,1,0
3/15/2020,Australia,Western Australia,17,0,1,0
3/16/2020,Australia,Western Australia,28,11,1,0
3/17/2020,Australia,Western Australia,31,3,1,0
3/18/2020,Australia,Western Australia,35,4,1,0
3/19/2020,Australia,Western Australia,52,17,1,0
3/20/2020,Australia,Western Australia,64,12,1,0
3/21/2020,Australia,Western Australia,90,26,1,0
3/22/2020,Australia,Western Australia,120,30,1,0
3/23/2020,Australia,Western Australia,140,20,1,0
3/24/2020,Australia,Western Australia,175,35,1,0
3/25/2020,Australia,Western Australia,175,0,1,0
3/26/2020,Australia,Western Australia,231,56,2,1
1/22/2020,Austria,,0,0,0,0
1/23/2020,Austria,,0,0,0,0
1/24/2020,Austria,,0,0,0,0
1/25/2020,Austria,,0,0,0,0
1/26/2020,Austria,,0,0,0,0
1/27/2020,Austria,,0,0,0,0
1/28/2020,Austria,,0,0,0,0
1/29/2020,Austria,,0,0,0,0
1/30/2020,Austria,,0,0,0,0
1/31/2020,Austria,,0,0,0,0
2/1/2020,Austria,,0,0,0,0
2/2/2020,Austria,,0,0,0,0
2/3/2020,Austria,,0,0,0,0
2/4/2020,Austria,,0,0,0,0
2/5/2020,Austria,,0,0,0,0
2/6/2020,Austria,,0,0,0,0
2/7/2020,Austria,,0,0,0,0
2/8/2020,Austria,,0,0,0,0
2/9/2020,Austria,,0,0,0,0
2/10/2020,Austria,,0,0,0,0
2/11/2020,Austria,,0,0,0,0
2/12/2020,Austria,,0,0,0,0
2/13/2020,Austria,,0,0,0,0
2/14/2020,Austria,,0,0,0,0
2/15/2020,Austria,,0,0,0,0
2/16/2020,Austria,,0,0,0,0
2/17/2020,Austria,,0,0,0,0
2/18/2020,Austria,,0,0,0,0
2/19/2020,Austria,,0,0,0,0
2/20/2020,Austria,,0,0,0,0
2/21/2020,Austria,,0,0,0,0
2/22/2020,Austria,,0,0,0,0
2/23/2020,Austria,,0,0,0,0
2/24/2020,Austria,,0,0,0,0
2/25/2020,Austria,,2,2,0,0
2/26/2020,Austria,,2,0,0,0
2/27/2020,Austria,,3,1,0,0
2/28/2020,Austria,,3,0,0,0
2/29/2020,Austria,,9,6,0,0
3/1/2020,Austria,,14,5,0,0
3/2/2020,Austria,,18,4,0,0
3/3/2020,Austria,,21,3,0,0
3/4/2020,Austria,,29,8,0,0
3/5/2020,Austria,,41,12,0,0
3/6/2020,Austria,,55,14,0,0
3/7/2020,Austria,,79,24,0,0
3/8/2020,Austria,,104,25,0,0
3/9/2020,Austria,,131,27,0,0
3/10/2020,Austria,,182,51,0,0
3/11/2020,Austria,,246,64,0,0
3/12/2020,Austria,,302,56,1,1
3/13/2020,Austria,,504,202,1,0
3/14/2020,Austria,,655,151,1,0
3/15/2020,Austria,,860,205,1,0
3/16/2020,Austria,,1018,158,3,2
3/17/2020,Austria,,1332,314,3,0
3/18/2020,Austria,,1646,314,4,1
3/19/2020,Austria,,2013,367,6,2
3/20/2020,Austria,,2388,375,6,0
3/21/2020,Austria,,2814,426,8,2
3/22/2020,Austria,,3244,430,16,8
3/23/2020,Austria,,4474,1230,21,5
3/24/2020,Austria,,5283,809,28,7
3/25/2020,Austria,,5588,305,30,2
3/26/2020,Austria,,6909,1321,49,19
1/22/2020,Azerbaijan,,0,0,0,0
1/23/2020,Azerbaijan,,0,0,0,0
1/24/2020,Azerbaijan,,0,0,0,0
1/25/2020,Azerbaijan,,0,0,0,0
1/26/2020,Azerbaijan,,0,0,0,0
1/27/2020,Azerbaijan,,0,0,0,0
1/28/2020,Azerbaijan,,0,0,0,0
